ID,Year,Age_Group,State,Medicare_Medicaid_Status,Race,Sex,Medicare_Enrollment_Status,Age_Grouping,Urban_Rural_Description,Total_Eligible_Users,Total_Medicare_Enrollment,Total_Telehealth_Users,Percentage_of_Medicare_Telehealth_Users
17323,2020,All,Oklahoma,All,All,Female,All,All,All,273190.0,274244.58333,117910.0,0.4316
17324,2020,All,Oklahoma,All,All,Male,All,All,All,210033.0,223508.0,78908.0,0.3757
17325,2020,All,Oklahoma,All,American Indian/Alaska Native,All,All,All,All,37990.0,38421.083333,21958.0,0.578
17326,2020,All,Oklahoma,All,Asian/Pacific Islander,All,All,All,All,3874.0,4424.5833333,1244.0,0.3211
17327,2020,All,Oklahoma,All,Black/African American,All,All,All,All,24122.0,25384.583333,10462.0,0.4337
17328,2020,All,Oklahoma,All,Hispanic,All,All,All,All,10941.0,12055.5,3789.0,0.3463
17329,2020,All,Oklahoma,All,Non-Hispanic White,All,All,All,All,399386.0,410257.0,156735.0,0.3924
17330,2020,All,Oklahoma,Medicare & Medicaid,All,All,All,All,All,88520.0,86029.583333,43548.0,0.492
17331,2020,All,Oklahoma,Medicare Only,All,All,All,All,All,394703.0,411723.0,153270.0,0.3883
17408,2021,All,Oklahoma,All,All,All,All,All,All,455610.0,462944.41667,130455.0,0.2863
17409,2021,All,Oklahoma,All,All,All,All,All,Rural,220273.0,223715.83333,59047.0,0.2681
17410,2021,All,Oklahoma,All,All,All,All,All,Urban,234338.0,238193.25,71095.0,0.3034
17411,2021,0-64,Oklahoma,All,All,All,All,0-64,All,63440.0,65338.833333,25940.0,0.4089
17412,2021,65-74,Oklahoma,All,All,All,All,65-74,All,213182.0,218863.58333,54891.0,0.2575
17413,2021,75-84,Oklahoma,All,All,All,All,75-84,All,128850.0,130006.5,35310.0,0.274
17414,2021,85 and over,Oklahoma,All,All,All,All,85 and over,All,50138.0,48735.5,14314.0,0.2855
17415,2021,All,Oklahoma,All,All,All,Aged,All,All,389526.0,395373.75,103201.0,0.2649
17416,2021,All,Oklahoma,All,All,All,Disabled,All,All,60448.0,62786.583333,24643.0,0.4077
17417,2021,All,Oklahoma,All,All,All,ESRD,All,All,5636.0,4784.0833333,2611.0,0.4633
17418,2021,All,Oklahoma,All,All,Female,All,All,All,257131.0,254685.83333,79404.0,0.3088
17419,2021,All,Oklahoma,All,All,Male,All,All,All,198479.0,208258.58333,51051.0,0.2572
17420,2021,All,Oklahoma,All,American Indian/Alaska Native,All,All,All,All,33798.0,33550.833333,13450.0,0.398
17421,2021,All,Oklahoma,All,Asian/Pacific Islander,All,All,All,All,3982.0,4358.5,830.0,0.2084
17422,2021,All,Oklahoma,All,Black/African American,All,All,All,All,21405.0,22070.0,6722.0,0.314
17423,2021,All,Oklahoma,All,Hispanic,All,All,All,All,10409.0,11258.333333,2563.0,0.2462
17424,2021,All,Oklahoma,All,Non-Hispanic White,All,All,All,All,378921.0,384392.41667,105101.0,0.2774
17425,2021,All,Oklahoma,Medicare & Medicaid,All,All,All,All,All,79164.0,75850.083333,31598.0,0.3991
17426,2021,All,Oklahoma,Medicare Only,All,All,All,All,All,376446.0,387094.33333,98857.0,0.2626
17503,2022,All,Oklahoma,All,All,All,All,All,All,431878.0,438994.16667,100756.0,0.2333
17504,2022,All,Oklahoma,All,All,All,All,All,Rural,205822.0,209006.25,44148.0,0.2145
17505,2022,All,Oklahoma,All,All,All,All,All,Urban,225089.0,229002.0,56362.0,0.2504
17506,2022,0-64,Oklahoma,All,All,All,All,0-64,All,54307.0,55999.833333,18380.0,0.3384
17507,2022,65-74,Oklahoma,All,All,All,All,65-74,All,200767.0,206138.33333,43166.0,0.215
17508,2022,75-84,Oklahoma,All,All,All,All,75-84,All,128143.0,129594.08333,28212.0,0.2202
17509,2022,85 and over,Oklahoma,All,All,All,All,85 and over,All,48661.0,47261.916667,10998.0,0.226
17510,2022,All,Oklahoma,All,All,All,Aged,All,All,375196.0,380932.5,81437.0,0.2171
17511,2022,All,Oklahoma,All,All,All,Disabled,All,All,51671.0,53735.583333,17418.0,0.3371
17512,2022,All,Oklahoma,All,All,All,ESRD,All,All,5011.0,4326.0833333,1901.0,0.3794
17513,2022,All,Oklahoma,All,All,Female,All,All,All,243892.0,241606.66667,61730.0,0.2531
17514,2022,All,Oklahoma,All,All,Male,All,All,All,187986.0,197387.5,39026.0,0.2076
17515,2022,All,Oklahoma,All,American Indian/Alaska Native,All,All,All,All,30046.0,29578.75,8258.0,0.2748
17516,2022,All,Oklahoma,All,Asian/Pacific Islander,All,All,All,All,3896.0,4282.8333333,654.0,0.1679
17517,2022,All,Oklahoma,All,Black/African American,All,All,All,All,18759.0,19346.083333,4671.0,0.249
17518,2022,All,Oklahoma,All,Hispanic,All,All,All,All,9779.0,10662.25,1996.0,0.2041
17519,2022,All,Oklahoma,All,Non-Hispanic White,All,All,All,All,362028.0,367569.66667,83599.0,0.2309
17520,2022,All,Oklahoma,Medicare & Medicaid,All,All,All,All,All,69774.0,66787.083333,22172.0,0.3178
17521,2022,All,Oklahoma,Medicare Only,All,All,All,All,All,362104.0,372207.08333,78584.0,0.217
17598,2023,All,Oklahoma,All,All,All,All,All,All,413612.0,420711.16667,71877.0,0.1738
17599,2023,All,Oklahoma,All,All,All,All,All,Rural,199696.0,203050.25,31936.0,0.1599
17600,2023,All,Oklahoma,All,All,All,All,All,Urban,213010.0,216717.41667,39755.0,0.1866
17601,2023,0-64,Oklahoma,All,All,All,All,0-64,All,46931.0,48433.5,12472.0,0.2658
17602,2023,65-74,Oklahoma,All,All,All,All,65-74,All,191744.0,196685.58333,30458.0,0.1588
17603,2023,75-84,Oklahoma,All,All,All,All,75-84,All,127185.0,129091.66667,20745.0,0.1631
17604,2023,85 and over,Oklahoma,All,All,All,All,85 and over,All,47752.0,46500.416667,8202.0,0.1718
17605,2023,All,Oklahoma,All,All,All,Aged,All,All,364374.0,370286.25,58620.0,0.1609
17606,2023,All,Oklahoma,All,All,All,Disabled,All,All,44596.0,46424.916667,11761.0,0.2637
17607,2023,All,Oklahoma,All,All,All,ESRD,All,All,4642.0,4000.0,1496.0,0.3223
17608,2023,All,Oklahoma,All,All,Female,All,All,All,233397.0,231378.83333,44287.0,0.1897
17609,2023,All,Oklahoma,All,All,Male,All,All,All,180215.0,189332.33333,27590.0,0.1531
17610,2023,All,Oklahoma,All,American Indian/Alaska Native,All,All,All,All,26492.0,26179.333333,5298.0,0.2
17611,2023,All,Oklahoma,All,Asian/Pacific Islander,All,All,All,All,3754.0,4149.3333333,494.0,0.1316
17612,2023,All,Oklahoma,All,Black/African American,All,All,All,All,16687.0,17352.75,3175.0,0.1903
17613,2023,All,Oklahoma,All,Hispanic,All,All,All,All,9352.0,10339.5,1423.0,0.1522
17614,2023,All,Oklahoma,All,Non-Hispanic White,All,All,All,All,348066.0,353651.58333,60018.0,0.1724
17615,2023,All,Oklahoma,Medicare & Medicaid,All,All,All,All,All,61775.0,58685.583333,15039.0,0.2434
17616,2023,All,Oklahoma,Medicare Only,All,All,All,All,All,351837.0,362025.58333,56838.0,0.1615
17731,2020,All,Oregon,All,All,All,All,All,All,365262.0,398617.0,178742.0,0.4894
17732,2020,All,Oregon,All,All,All,All,All,Rural,151009.0,165906.83333,66193.0,0.4383
17733,2020,All,Oregon,All,All,All,All,All,Urban,214230.0,232647.91667,112540.0,0.5253
17734,2020,0-64,Oregon,All,All,All,All,0-64,All,51430.0,57220.333333,30768.0,0.5983
17735,2020,65-74,Oregon,All,All,All,All,65-74,All,181927.0,202851.08333,84902.0,0.4667
17736,2020,75-84,Oregon,All,All,All,All,75-84,All,94737.0,100660.25,45990.0,0.4854
17737,2020,85 and over,Oregon,All,All,All,All,85 and over,All,37168.0,37885.333333,17082.0,0.4596
17738,2020,All,Oregon,All,All,All,Aged,All,All,312032.0,339744.41667,146767.0,0.4704
17739,2020,All,Oregon,All,All,All,Disabled,All,All,49466.0,55389.75,29397.0,0.5943
17740,2020,All,Oregon,All,All,All,ESRD,All,All,3764.0,3482.8333333,2578.0,0.6849
17741,2020,All,Oregon,All,All,Female,All,All,All,199720.0,209141.0,101801.0,0.5097
17742,2020,All,Oregon,All,All,Male,All,All,All,165542.0,189476.0,76941.0,0.4648
17743,2020,All,Oregon,All,American Indian/Alaska Native,All,All,All,All,3811.0,4095.6666667,2111.0,0.5539
17744,2020,All,Oregon,All,Asian/Pacific Islander,All,All,All,All,6069.0,7156.25,2799.0,0.4612
17745,2020,All,Oregon,All,Black/African American,All,All,All,All,3611.0,4104.6666667,2014.0,0.5577
17746,2020,All,Oregon,All,Hispanic,All,All,All,All,13036.0,15394.416667,6484.0,0.4974
17747,2020,All,Oregon,All,Non-Hispanic White,All,All,All,All,328632.0,356574.16667,160409.0,0.4881
17748,2020,All,Oregon,Medicare & Medicaid,All,All,All,All,All,73989.0,78875.5,41171.0,0.5564
17749,2020,All,Oregon,Medicare Only,All,All,All,All,All,291273.0,319741.5,137571.0,0.4723
17826,2021,All,Oregon,All,All,All,All,All,All,361510.0,389666.33333,137209.0,0.3795
17827,2021,All,Oregon,All,All,All,All,All,Rural,151464.0,164026.16667,50141.0,0.331
17828,2021,All,Oregon,All,All,All,All,All,Urban,210017.0,225582.16667,87063.0,0.4146
17829,2021,0-64,Oregon,All,All,All,All,0-64,All,47511.0,52550.75,24808.0,0.5222
17830,2021,65-74,Oregon,All,All,All,All,65-74,All,179373.0,196990.08333,64431.0,0.3592
17831,2021,75-84,Oregon,All,All,All,All,75-84,All,98049.0,103228.33333,35453.0,0.3616
17832,2021,85 and over,Oregon,All,All,All,All,85 and over,All,36577.0,36897.166667,12517.0,0.3422
17833,2021,All,Oregon,All,All,All,Aged,All,All,312301.0,335593.25,111429.0,0.3568
17834,2021,All,Oregon,All,All,All,Disabled,All,All,45798.0,50993.25,23808.0,0.5198
17835,2021,All,Oregon,All,All,All,ESRD,All,All,3411.0,3079.8333333,1972.0,0.5781
17836,2021,All,Oregon,All,All,Female,All,All,All,197789.0,204853.58333,79676.0,0.4028
17837,2021,All,Oregon,All,All,Male,All,All,All,163721.0,184812.75,57533.0,0.3514
17838,2021,All,Oregon,All,American Indian/Alaska Native,All,All,All,All,3586.0,3773.5833333,1577.0,0.4398
17839,2021,All,Oregon,All,Asian/Pacific Islander,All,All,All,All,6132.0,6980.0833333,2181.0,0.3557
17840,2021,All,Oregon,All,Black/African American,All,All,All,All,3404.0,3807.0,1566.0,0.46
17841,2021,All,Oregon,All,Hispanic,All,All,All,All,13209.0,15239.333333,4852.0,0.3673
17842,2021,All,Oregon,All,Non-Hispanic White,All,All,All,All,324607.0,348221.83333,122845.0,0.3784
17843,2021,All,Oregon,Medicare & Medicaid,All,All,All,All,All,74122.0,78383.666667,34304.0,0.4628
17844,2021,All,Oregon,Medicare Only,All,All,All,All,All,287388.0,311282.66667,102905.0,0.3581
17921,2022,All,Oregon,All,All,All,All,All,All,350954.0,375965.58333,114677.0,0.3268
17922,2022,All,Oregon,All,All,All,All,All,Rural,147229.0,158814.91667,41995.0,0.2852
17923,2022,All,Oregon,All,All,All,All,All,Urban,203691.0,217074.0,72676.0,0.3568
17924,2022,0-64,Oregon,All,All,All,All,0-64,All,43206.0,47124.166667,19718.0,0.4564
17925,2022,65-74,Oregon,All,All,All,All,65-74,All,171545.0,187103.91667,53287.0,0.3106
17926,2022,75-84,Oregon,All,All,All,All,75-84,All,100625.0,106039.83333,31274.0,0.3108
17927,2022,85 and over,Oregon,All,All,All,All,85 and over,All,35578.0,35697.666667,10398.0,0.2923
17928,2022,All,Oregon,All,All,All,Aged,All,All,306244.0,327499.08333,94186.0,0.3076
17929,2022,All,Oregon,All,All,All,Disabled,All,All,41662.0,45769.083333,18902.0,0.4537
17930,2022,All,Oregon,All,All,All,ESRD,All,All,3048.0,2697.4166667,1589.0,0.5213
17931,2022,All,Oregon,All,All,Female,All,All,All,192342.0,197994.08333,66971.0,0.3482
17932,2022,All,Oregon,All,All,Male,All,All,All,158612.0,177971.5,47706.0,0.3008
17933,2022,All,Oregon,All,American Indian/Alaska Native,All,All,All,All,3242.0,3444.1666667,1134.0,0.3498
17934,2022,All,Oregon,All,Asian/Pacific Islander,All,All,All,All,6011.0,6791.25,1796.0,0.2988
17935,2022,All,Oregon,All,Black/African American,All,All,All,All,3119.0,3495.6666667,1271.0,0.4075
17936,2022,All,Oregon,All,Hispanic,All,All,All,All,12954.0,15032.666667,3861.0,0.2981
17937,2022,All,Oregon,All,Non-Hispanic White,All,All,All,All,314735.0,335411.0,102923.0,0.327
17938,2022,All,Oregon,Medicare & Medicaid,All,All,All,All,All,72348.0,75388.5,27887.0,0.3855
17939,2022,All,Oregon,Medicare Only,All,All,All,All,All,278606.0,300577.08333,86790.0,0.3115
18016,2023,All,Oregon,All,All,All,All,All,All,340077.0,364384.83333,86400.0,0.2541
18017,2023,All,Oregon,All,All,All,All,All,Rural,144420.0,156004.66667,30202.0,0.2091
18018,2023,All,Oregon,All,All,All,All,All,Urban,195621.0,208297.5,56195.0,0.2873
18019,2023,0-64,Oregon,All,All,All,All,0-64,All,39174.0,42857.083333,14055.0,0.3588
18020,2023,65-74,Oregon,All,All,All,All,65-74,All,164419.0,178782.25,39931.0,0.2429
18021,2023,75-84,Oregon,All,All,All,All,75-84,All,101533.0,107471.33333,24566.0,0.242
18022,2023,85 and over,Oregon,All,All,All,All,85 and over,All,34951.0,35274.166667,7848.0,0.2245
18023,2023,All,Oregon,All,All,All,Aged,All,All,299500.0,320271.75,71658.0,0.2393
18024,2023,All,Oregon,All,All,All,Disabled,All,All,37834.0,41690.333333,13411.0,0.3545
18025,2023,All,Oregon,All,All,All,ESRD,All,All,2743.0,2422.75,1331.0,0.4852
18026,2023,All,Oregon,All,All,Female,All,All,All,186726.0,192162.0,50507.0,0.2705
18027,2023,All,Oregon,All,All,Male,All,All,All,153351.0,172222.83333,35893.0,0.2341
18028,2023,All,Oregon,All,American Indian/Alaska Native,All,All,All,All,2967.0,3179.25,771.0,0.2599
18029,2023,All,Oregon,All,Asian/Pacific Islander,All,All,All,All,5937.0,6708.75,1359.0,0.2289
18030,2023,All,Oregon,All,Black/African American,All,All,All,All,2941.0,3300.8333333,884.0,0.3006
18031,2023,All,Oregon,All,Hispanic,All,All,All,All,12870.0,14937.0,2482.0,0.1929
18032,2023,All,Oregon,All,Non-Hispanic White,All,All,All,All,303319.0,323452.66667,77534.0,0.2556
18033,2023,All,Oregon,Medicare & Medicaid,All,All,All,All,All,70470.0,74006.0,19687.0,0.2794
18034,2023,All,Oregon,Medicare Only,All,All,All,All,All,269607.0,290378.83333,66713.0,0.2474
18149,2020,All,Pennsylvania,All,All,All,All,All,All,1279652.0,1311244.4167,648854.0,0.5071
18150,2020,All,Pennsylvania,All,All,All,All,All,Rural,188213.0,192924.33333,75553.0,0.4014
18151,2020,All,Pennsylvania,All,All,All,All,All,Urban,1090887.0,1117733.1667,573164.0,0.5254
18152,2020,0-64,Pennsylvania,All,All,All,All,0-64,All,172861.0,178991.75,103633.0,0.5995
18153,2020,65-74,Pennsylvania,All,All,All,All,65-74,All,620626.0,646152.08333,298458.0,0.4809
18154,2020,75-84,Pennsylvania,All,All,All,All,75-84,All,321248.0,326638.75,167169.0,0.5204
18155,2020,85 and over,Pennsylvania,All,All,All,All,85 and over,All,164917.0,159461.83333,79594.0,0.4826
18156,2020,All,Pennsylvania,All,All,All,Aged,All,All,1099024.0,1125341.8333,540119.0,0.4915
18157,2020,All,Pennsylvania,All,All,All,Disabled,All,All,166074.0,172773.25,99131.0,0.5969
18158,2020,All,Pennsylvania,All,All,All,ESRD,All,All,14554.0,13129.333333,9604.0,0.6599
18159,2020,All,Pennsylvania,All,All,Female,All,All,All,717426.0,721624.91667,372690.0,0.5195
18160,2020,All,Pennsylvania,All,All,Male,All,All,All,562226.0,589619.5,276164.0,0.4912
18161,2020,All,Pennsylvania,All,American Indian/Alaska Native,All,All,All,All,346.0,360.66666667,195.0,0.5636
18162,2020,All,Pennsylvania,All,Asian/Pacific Islander,All,All,All,All,18793.0,20831.333333,9616.0,0.5117
18163,2020,All,Pennsylvania,All,Black/African American,All,All,All,All,82060.0,87073.5,48362.0,0.5893
18164,2020,All,Pennsylvania,All,Hispanic,All,All,All,All,30603.0,31868.416667,16714.0,0.5462
18165,2020,All,Pennsylvania,All,Non-Hispanic White,All,All,All,All,1113161.0,1134731.9167,556362.0,0.4998
18166,2020,All,Pennsylvania,Medicare & Medicaid,All,All,All,All,All,228688.0,222378.66667,128214.0,0.5607
18167,2020,All,Pennsylvania,Medicare Only,All,All,All,All,All,1050964.0,1088865.75,520640.0,0.4954
18244,2021,All,Pennsylvania,All,All,All,All,All,All,1252400.0,1268360.5833,428157.0,0.3419
18245,2021,All,Pennsylvania,All,All,All,All,All,Rural,180068.0,182572.66667,51773.0,0.2875
18246,2021,All,Pennsylvania,All,All,All,All,All,Urban,1071875.0,1085266.0833,376289.0,0.3511
18247,2021,0-64,Pennsylvania,All,All,All,All,0-64,All,153490.0,156373.16667,78108.0,0.5089
18248,2021,65-74,Pennsylvania,All,All,All,All,65-74,All,618228.0,633116.25,195161.0,0.3157
18249,2021,75-84,Pennsylvania,All,All,All,All,75-84,All,327160.0,330505.08333,107613.0,0.3289
18250,2021,85 and over,Pennsylvania,All,All,All,All,85 and over,All,153522.0,148366.08333,47275.0,0.3079
18251,2021,All,Pennsylvania,All,All,All,Aged,All,All,1091864.0,1105893.4167,346458.0,0.3173
18252,2021,All,Pennsylvania,All,All,All,Disabled,All,All,147610.0,151292.33333,75123.0,0.5089
18253,2021,All,Pennsylvania,All,All,All,ESRD,All,All,12926.0,11174.833333,6576.0,0.5087
18254,2021,All,Pennsylvania,All,All,Female,All,All,All,701244.0,698384.75,250348.0,0.357
18255,2021,All,Pennsylvania,All,All,Male,All,All,All,551156.0,569975.83333,177809.0,0.3226
18256,2021,All,Pennsylvania,All,American Indian/Alaska Native,All,All,All,All,297.0,315.0,130.0,0.4377
18257,2021,All,Pennsylvania,All,Asian/Pacific Islander,All,All,All,All,19351.0,20499.75,6773.0,0.35
18258,2021,All,Pennsylvania,All,Black/African American,All,All,All,All,76390.0,79415.25,31869.0,0.4172
18259,2021,All,Pennsylvania,All,Hispanic,All,All,All,All,29704.0,30232.833333,11844.0,0.3987
18260,2021,All,Pennsylvania,All,Non-Hispanic White,All,All,All,All,1090387.0,1100475.4167,365134.0,0.3349
18261,2021,All,Pennsylvania,Medicare & Medicaid,All,All,All,All,All,211641.0,203420.0,97108.0,0.4588
18262,2021,All,Pennsylvania,Medicare Only,All,All,All,All,All,1040759.0,1064940.5833,331049.0,0.3181
18339,2022,All,Pennsylvania,All,All,All,All,All,All,1213702.0,1225329.0,337199.0,0.2778
18340,2022,All,Pennsylvania,All,All,All,All,All,Rural,170215.0,172047.91667,41408.0,0.2433
18341,2022,All,Pennsylvania,All,All,All,All,All,Urban,1043057.0,1052783.1667,295733.0,0.2835
18342,2022,0-64,Pennsylvania,All,All,All,All,0-64,All,133757.0,135690.08333,58209.0,0.4352
18343,2022,65-74,Pennsylvania,All,All,All,All,65-74,All,595815.0,607783.25,156035.0,0.2619
18344,2022,75-84,Pennsylvania,All,All,All,All,75-84,All,337137.0,340192.41667,88874.0,0.2636
18345,2022,85 and over,Pennsylvania,All,All,All,All,85 and over,All,146993.0,141663.25,34081.0,0.2319
18346,2022,All,Pennsylvania,All,All,All,Aged,All,All,1073464.0,1084033.0833,276263.0,0.2574
18347,2022,All,Pennsylvania,All,All,All,Disabled,All,All,128725.0,131385.91667,56041.0,0.4354
18348,2022,All,Pennsylvania,All,All,All,ESRD,All,All,11513.0,9910.0,4895.0,0.4252
18349,2022,All,Pennsylvania,All,All,Female,All,All,All,680477.0,675862.16667,198874.0,0.2923
18350,2022,All,Pennsylvania,All,All,Male,All,All,All,533225.0,549466.83333,138325.0,0.2594
18351,2022,All,Pennsylvania,All,American Indian/Alaska Native,All,All,All,All,284.0,292.66666667,95.0,0.3345
18352,2022,All,Pennsylvania,All,Asian/Pacific Islander,All,All,All,All,19297.0,20251.833333,5527.0,0.2864
18353,2022,All,Pennsylvania,All,Black/African American,All,All,All,All,70065.0,72178.833333,22479.0,0.3208
18354,2022,All,Pennsylvania,All,Hispanic,All,All,All,All,27956.0,28643.416667,8959.0,0.3205
18355,2022,All,Pennsylvania,All,Non-Hispanic White,All,All,All,All,1058992.0,1065786.9167,289608.0,0.2735
18356,2022,All,Pennsylvania,Medicare & Medicaid,All,All,All,All,All,198962.0,190911.91667,73696.0,0.3704
18357,2022,All,Pennsylvania,Medicare Only,All,All,All,All,All,1014740.0,1034417.0833,263503.0,0.2597
18434,2023,All,Pennsylvania,All,All,All,All,All,All,1178256.0,1185508.6667,259327.0,0.2201
18435,2023,All,Pennsylvania,All,All,All,All,All,Rural,168555.0,170031.83333,33728.0,0.2001
18436,2023,All,Pennsylvania,All,All,All,All,All,Urban,1009266.0,1014985.5,225565.0,0.2235
18437,2023,0-64,Pennsylvania,All,All,All,All,0-64,All,116215.0,116628.66667,42058.0,0.3619
18438,2023,65-74,Pennsylvania,All,All,All,All,65-74,All,575993.0,585062.25,118387.0,0.2055
18439,2023,75-84,Pennsylvania,All,All,All,All,75-84,All,343772.0,346851.33333,71335.0,0.2075
18440,2023,85 and over,Pennsylvania,All,All,All,All,85 and over,All,142276.0,136966.41667,27547.0,0.1936
18441,2023,All,Pennsylvania,All,All,All,Aged,All,All,1055707.0,1063394.6667,214990.0,0.2036
18442,2023,All,Pennsylvania,All,All,All,Disabled,All,All,111825.0,112965.66667,40519.0,0.3623
18443,2023,All,Pennsylvania,All,All,All,ESRD,All,All,10724.0,9148.3333333,3818.0,0.356
18444,2023,All,Pennsylvania,All,All,Female,All,All,All,660261.0,653742.08333,153651.0,0.2327
18445,2023,All,Pennsylvania,All,All,Male,All,All,All,517995.0,531766.58333,105676.0,0.204
18446,2023,All,Pennsylvania,All,American Indian/Alaska Native,All,All,All,All,246.0,256.0,67.0,0.2724
18447,2023,All,Pennsylvania,All,Asian/Pacific Islander,All,All,All,All,18871.0,19581.333333,3705.0,0.1963
18448,2023,All,Pennsylvania,All,Black/African American,All,All,All,All,64486.0,65782.083333,15761.0,0.2444
18449,2023,All,Pennsylvania,All,Hispanic,All,All,All,All,26462.0,26750.666667,6121.0,0.2313
18450,2023,All,Pennsylvania,All,Non-Hispanic White,All,All,All,All,1027695.0,1032318.9167,224622.0,0.2186
18451,2023,All,Pennsylvania,Medicare & Medicaid,All,All,All,All,All,185184.0,174465.75,56186.0,0.3034
18452,2023,All,Pennsylvania,Medicare Only,All,All,All,All,All,993072.0,1011042.9167,203141.0,0.2046
18567,2020,All,Puerto Rico,All,All,All,All,All,All,40100.0,47376.0,15836.0,0.3949
18572,2021,All,Puerto Rico,All,All,All,All,All,All,35589.0,40949.75,10262.0,0.2883
18577,2022,All,Puerto Rico,All,All,All,All,All,All,31198.0,35673.5,7232.0,0.2318
18582,2023,All,Puerto Rico,All,All,All,All,All,All,27528.0,31694.0,5136.0,0.1866
18589,2020,All,Rhode Island,All,All,All,All,All,All,90556.0,93738.333333,59970.0,0.6622
18590,2020,All,Rhode Island,All,All,All,All,All,Rural,212.0,224.08333333,103.0,0.4858
18591,2020,All,Rhode Island,All,All,All,All,All,Urban,90340.0,93500.25,59864.0,0.6627
18592,2020,0-64,Rhode Island,All,All,All,All,0-64,All,12113.0,13140.083333,8297.0,0.685
18593,2020,65-74,Rhode Island,All,All,All,All,65-74,All,41279.0,43162.583333,26284.0,0.6367
18594,2020,75-84,Rhode Island,All,All,All,All,75-84,All,24831.0,25407.75,17136.0,0.6901
18595,2020,85 and over,Rhode Island,All,All,All,All,85 and over,All,12333.0,12027.916667,8253.0,0.6692
18596,2020,All,Rhode Island,All,All,All,Aged,All,All,78008.0,80203.416667,51366.0,0.6585
18597,2020,All,Rhode Island,All,All,All,Disabled,All,All,11757.0,12810.833333,8056.0,0.6852
18598,2020,All,Rhode Island,All,All,All,ESRD,All,All,791.0,724.08333333,548.0,0.6928
18599,2020,All,Rhode Island,All,All,Female,All,All,All,51316.0,51863.833333,34772.0,0.6776
18600,2020,All,Rhode Island,All,All,Male,All,All,All,39240.0,41874.5,25198.0,0.6422
18601,2020,All,Rhode Island,All,American Indian/Alaska Native,All,All,All,All,125.0,136.41666667,81.0,0.648
18602,2020,All,Rhode Island,All,Asian/Pacific Islander,All,All,All,All,1250.0,1466.5,695.0,0.556
18603,2020,All,Rhode Island,All,Black/African American,All,All,All,All,2741.0,3041.5,1724.0,0.629
18604,2020,All,Rhode Island,All,Hispanic,All,All,All,All,5245.0,5768.75,3235.0,0.6168
18605,2020,All,Rhode Island,All,Non-Hispanic White,All,All,All,All,77627.0,79539.083333,51952.0,0.6693
18606,2020,All,Rhode Island,Medicare & Medicaid,All,All,All,All,All,16644.0,16514.333333,10942.0,0.6574
18607,2020,All,Rhode Island,Medicare Only,All,All,All,All,All,73912.0,77224.0,49028.0,0.6633
18683,2021,All,Rhode Island,All,All,All,All,All,All,87002.0,88712.666667,39975.0,0.4595
18684,2021,All,Rhode Island,All,All,All,All,All,Rural,208.0,213.41666667,72.0,0.3462
18685,2021,All,Rhode Island,All,All,All,All,All,Urban,86793.0,88487.916667,39903.0,0.4597
18686,2021,0-64,Rhode Island,All,All,All,All,0-64,All,10712.0,11548.083333,6338.0,0.5917
18687,2021,65-74,Rhode Island,All,All,All,All,65-74,All,39176.0,40227.583333,16510.0,0.4214
18688,2021,75-84,Rhode Island,All,All,All,All,75-84,All,25498.0,25748.916667,11752.0,0.4609
18689,2021,85 and over,Rhode Island,All,All,All,All,85 and over,All,11616.0,11188.083333,5375.0,0.4627
18690,2021,All,Rhode Island,All,All,All,Aged,All,All,75855.0,76792.5,33417.0,0.4405
18691,2021,All,Rhode Island,All,All,All,Disabled,All,All,10370.0,11253.083333,6169.0,0.5949
18692,2021,All,Rhode Island,All,All,All,ESRD,All,All,777.0,667.08333333,389.0,0.5006
18693,2021,All,Rhode Island,All,All,Female,All,All,All,49349.0,49055.833333,24082.0,0.488
18694,2021,All,Rhode Island,All,All,Male,All,All,All,37653.0,39656.833333,15893.0,0.4221
18695,2021,All,Rhode Island,All,American Indian/Alaska Native,All,All,All,All,115.0,118.16666667,56.0,0.487
18696,2021,All,Rhode Island,All,Asian/Pacific Islander,All,All,All,All,1259.0,1422.6666667,464.0,0.3685
18697,2021,All,Rhode Island,All,Black/African American,All,All,All,All,2517.0,2737.1666667,1116.0,0.4434
18698,2021,All,Rhode Island,All,Hispanic,All,All,All,All,5150.0,5471.0,2324.0,0.4513
18699,2021,All,Rhode Island,All,Non-Hispanic White,All,All,All,All,74361.0,75194.666667,34501.0,0.464
18700,2021,All,Rhode Island,Medicare & Medicaid,All,All,All,All,All,15899.0,15265.25,8492.0,0.5341
18701,2021,All,Rhode Island,Medicare Only,All,All,All,All,All,71103.0,73447.416667,31483.0,0.4428
18778,2022,All,Rhode Island,All,All,All,All,All,All,81672.0,82981.5,32998.0,0.404
18779,2022,All,Rhode Island,All,All,All,All,All,Rural,202.0,209.75,58.0,0.2871
18780,2022,All,Rhode Island,All,All,All,All,All,Urban,81464.0,82759.25,32938.0,0.4043
18781,2022,0-64,Rhode Island,All,All,All,All,0-64,All,9083.0,9643.8333333,4676.0,0.5148
18782,2022,65-74,Rhode Island,All,All,All,All,65-74,All,35772.0,36586.583333,13717.0,0.3835
18783,2022,75-84,Rhode Island,All,All,All,All,75-84,All,25767.0,26082.583333,10456.0,0.4058
18784,2022,85 and over,Rhode Island,All,All,All,All,85 and over,All,11050.0,10668.5,4149.0,0.3755
18785,2022,All,Rhode Island,All,All,All,Aged,All,All,72229.0,73023.75,28124.0,0.3894
